trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
487,False,"{'a': 0.01, 'e': 0.15695928761002342}",30,21,10.312164305981877,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.01, 'e': 0.1668273258502217}",30,20,19.81333538271985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.01, 'e': 0.17667868149685725}",20,13,1.2966050491685888,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.01, 'e': 0.18651236942257576}",25,11,1.477975147369003,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
491,False,"{'a': 0.01, 'e': 0.19632740626677758}",20,16,7.2984796020743365,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.01, 'e': 0.20612281053395834}",25,13,12.119644762104052,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.01, 'e': 0.21589760269185415}",35,26,18.159036244930224,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.01, 'e': 0.2256508052693957}",20,7,1.5086520597279354,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
495,False,"{'a': 0.01, 'e': 0.23538144295445118}",20,13,13.870515457204606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.01, 'e': 0.24508854269136174}",20,9,-0.4490968080149538,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.01, 'e': 0.25477113377824295}",25,12,26.282477012073148,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.01, 'e': 0.2644282479640558}",25,10,22.515602018771467,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.01, 'e': 0.27405891954542744}",30,10,15.901802956891483,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.01, 'e': 0.28366218546322625}",20,5,12.712696182674392,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.01, 'e': 0.2932370853988631}",20,0,-1.344336187759538,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
502,False,"{'a': 0.01, 'e': 0.3027826618703244}",25,0,-61.6256253075329,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
503,False,"{'a': 0.01, 'e': 0.3122979603279158}",25,9,-12.038681418643575,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
504,False,"{'a': 0.01, 'e': 0.3217820292497218}",20,3,8.245358423691222,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
505,False,"{'a': 0.01, 'e': 0.3312339202367537}",20,0,-23.179970121231968,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
506,False,"{'a': 0.01, 'e': 0.3406526881077901}",25,18,10.35415298578647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.01, 'e': 0.35003739099389114}",30,17,17.406931970205278,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.01, 'e': 0.3593870904325897}",20,0,14.986953017042199,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
509,False,"{'a': 0.01, 'e': 0.3687008514617332}",25,0,-88.2918425346028,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
510,False,"{'a': 0.01, 'e': 0.37797774271298107}",20,15,-4.874032628029178,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
511,False,"{'a': 0.01, 'e': 0.3872168365049372}",25,0,5.869447050843707,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
512,False,"{'a': 0.01, 'e': 0.39641720893592247}",20,0,-50.182338007566486,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
513,False,"{'a': 0.01, 'e': 0.4055779399763607}",20,0,-21.021784696559006,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
514,False,"{'a': 0.01, 'e': 0.4146981135607818}",25,16,-23.29578466865305,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
515,False,"{'a': 0.01, 'e': 0.4237768176794282}",25,6,18.317537193699984,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
516,False,"{'a': 0.01, 'e': 0.43281314446945207}",20,5,14.967165890174531,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.01, 'e': 0.44180619030570545}",20,0,-16.86537843482758,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
518,False,"{'a': 0.01, 'e': 0.45075505589109877}",30,0,-59.378415215146916,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
519,False,"{'a': 0.01, 'e': 0.4596588463465318}",25,7,6.414723504874382,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
520,False,"{'a': 0.01, 'e': 0.4685166713003771}",30,22,3.183327523232987,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.01, 'e': 0.47732764497752167}",25,0,-184.94047803143582,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 5}",0
522,False,"{'a': 0.01, 'e': 0.48609088628794017}",25,7,22.245457780808756,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
523,False,"{'a': 0.01, 'e': 0.49480551891480506}",20,4,-89.70496116345929,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 2}",1
524,False,"{'a': 0.01, 'e': 0.5034706714021142}",25,4,0.7132653642486113,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 0}",1
525,False,"{'a': 0.01, 'e': 0.5120854772418407}",25,2,9.826301655600894,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.01, 'e': 0.5206490749605794}",20,0,-50.958191780002764,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
527,False,"{'a': 0.01, 'e': 0.5291606082056957}",20,8,8.586560726237256,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.01, 'e': 0.5376192258309563}",30,9,-122.05121275524115,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 3}",1
529,False,"{'a': 0.01, 'e': 0.5460240819816483}",20,2,-12.68353852090124,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
530,False,"{'a': 0.01, 'e': 0.5543743361791608}",25,0,-112.1291325599114,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
531,False,"{'a': 0.01, 'e': 0.5626691534050331}",30,1,-96.91360439073117,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 2}",1
532,False,"{'a': 0.01, 'e': 0.5709077041844536}",25,8,-3.1001796038002873,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
533,False,"{'a': 0.01, 'e': 0.5790891646692105}",25,0,-87.98112366830354,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
534,False,"{'a': 0.01, 'e': 0.5872127167200731}",25,0,-68.03498905595511,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
535,False,"{'a': 0.01, 'e': 0.5952775479886068}",25,13,20.066474201494024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.01, 'e': 0.6032828519984039}",30,0,-32.50346395072149,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",1
537,False,"{'a': 0.01, 'e': 0.6112278282257352}",35,10,-40.60778552098944,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",1
538,False,"{'a': 0.01, 'e': 0.6191116821795987}",35,7,-164.0605664654434,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 4}",1
539,False,"{'a': 0.01, 'e': 0.6269336254811689}",25,0,-19.382523394624982,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
540,False,"{'a': 0.01, 'e': 0.6346928759426347}",20,5,6.511993627584449,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
541,False,"{'a': 0.01, 'e': 0.6423886576454144}",30,2,-31.468634003752943,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 0}",1
542,False,"{'a': 0.01, 'e': 0.6500202010177517}",30,0,-88.8164217395518,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
543,False,"{'a': 0.01, 'e': 0.657586742911669}",20,0,21.693464643952368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
544,False,"{'a': 0.01, 'e': 0.6650875266792828}",25,5,-53.17322338136009,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
545,False,"{'a': 0.01, 'e': 0.6725218022484659}",25,3,-61.596151287732845,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 1}",1
546,False,"{'a': 0.01, 'e': 0.6798888261978571}",30,5,-78.56251689221142,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",1
547,False,"{'a': 0.01, 'e': 0.6871878618312006}",20,0,-137.19137660568188,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
548,False,"{'a': 0.01, 'e': 0.6944181792510162}",25,0,-58.14621543907571,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
549,False,"{'a': 0.01, 'e': 0.701579055431586}",25,0,-143.85386367420813,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
550,False,"{'a': 0.01, 'e': 0.70866977429126}",30,0,-104.34363447731697,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 3}",0
551,False,"{'a': 0.01, 'e': 0.715689626764061}",30,11,-27.474067348295947,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
552,False,"{'a': 0.01, 'e': 0.7226379108705923}",25,0,-135.79804540679422,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
553,False,"{'a': 0.01, 'e': 0.729513931788232}",20,14,-0.8742584595864402,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.01, 'e': 0.7363170019206192}",25,0,-43.70870144293118,"{0: 18, 1: 4, 2: 1, 3: 2, 4: 0}",0
555,False,"{'a': 0.01, 'e': 0.7430464409664099}",20,10,-56.16294414249424,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
556,False,"{'a': 0.01, 'e': 0.7497015759873078}",25,10,-96.79707728436685,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 2}",1
557,False,"{'a': 0.01, 'e': 0.7562817414753555}",25,0,-30.805323694839018,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
558,False,"{'a': 0.01, 'e': 0.7627862794194885}",30,9,-114.73807130957523,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 3}",1
559,False,"{'a': 0.01, 'e': 0.7692145393713327}",30,6,-118.11255667664753,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 2}",1
560,False,"{'a': 0.01, 'e': 0.7755658785102502}",20,0,-177.47408745619154,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
561,False,"{'a': 0.01, 'e': 0.7818396617076188}",30,21,12.571487339700107,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.01, 'e': 0.7880352615903476}",25,0,-17.84361609952563,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
563,False,"{'a': 0.01, 'e': 0.7941520586036113}",25,2,-125.49617788160771,"{0: 11, 1: 2, 2: 7, 3: 3, 4: 0}",1
564,False,"{'a': 0.01, 'e': 0.8001894410728057}",20,0,-175.6098971140491,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
565,False,"{'a': 0.01, 'e': 0.8061468052647157}",20,4,-37.03007580204214,"{0: 10, 1: 4, 2: 1, 3: 1, 4: 0}",1
566,False,"{'a': 0.01, 'e': 0.8120235554478855}",25,0,-64.86639699432725,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
567,False,"{'a': 0.01, 'e': 0.8178191039521945}",25,8,-5.191358537951255,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
568,False,"{'a': 0.01, 'e': 0.823532871227622}",25,2,-65.43073907569799,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 0}",1
569,False,"{'a': 0.01, 'e': 0.8291642859022023}",30,8,-110.72404735215203,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 2}",1
570,False,"{'a': 0.01, 'e': 0.8347127848391598}",20,0,-112.11765966796725,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
571,False,"{'a': 0.01, 'e': 0.840177813193225}",20,0,-119.1200228472157,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
572,False,"{'a': 0.01, 'e': 0.8455588244661169}",20,0,-112.30654367991724,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
573,False,"{'a': 0.01, 'e': 0.8508552805611925}",30,0,-297.3583831740293,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 6}",0
574,False,"{'a': 0.01, 'e': 0.8560666518372553}",25,6,-79.03455228743026,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
575,False,"{'a': 0.01, 'e': 0.8611924171615208}",25,0,-64.52219512568672,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
576,False,"{'a': 0.01, 'e': 0.8662320639617282}",25,0,-80.53741487101172,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
577,False,"{'a': 0.01, 'e': 0.8711850882773975}",20,0,-71.65101829504073,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",0
578,False,"{'a': 0.01, 'e': 0.8760509948102237}",20,0,-94.25976971327978,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
579,False,"{'a': 0.01, 'e': 0.880829296973609}",35,11,-117.74299034372144,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 2}",1
580,False,"{'a': 0.01, 'e': 0.8855195169413189}",25,0,-116.73614363999796,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
581,False,"{'a': 0.01, 'e': 0.8901211856952655}",25,0,-105.46956755996081,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
582,False,"{'a': 0.01, 'e': 0.8946338430724075}",30,0,-130.56423746172305,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
583,False,"{'a': 0.01, 'e': 0.8990570378107678}",25,0,-55.9550769921759,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
584,False,"{'a': 0.01, 'e': 0.9033903275945588}",35,0,-130.3920092084672,"{0: 22, 1: 1, 2: 11, 3: 0, 4: 1}",0
585,False,"{'a': 0.01, 'e': 0.9076332790984135}",25,0,-170.507726478667,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
586,False,"{'a': 0.01, 'e': 0.9117854680307166}",25,0,-51.45689785086938,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
587,False,"{'a': 0.01, 'e': 0.9158464791760352}",30,0,-115.42154512581203,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
588,False,"{'a': 0.01, 'e': 0.9198159064366391}",30,0,-163.3426883768182,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
589,False,"{'a': 0.01, 'e': 0.92369335287311}",20,4,-172.70512888798046,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 3}",1
590,False,"{'a': 0.01, 'e': 0.9274784307440359}",20,3,-5.196557512555334,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
591,False,"{'a': 0.01, 'e': 0.9311707615447831}",20,6,-59.31445258729834,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
592,False,"{'a': 0.01, 'e': 0.934769976045349}",20,0,-145.43274576913703,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
593,False,"{'a': 0.01, 'e': 0.9382757143272825}",20,0,-99.06388976156364,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
594,False,"{'a': 0.01, 'e': 0.9416876258196776}",20,0,-119.2873049597411,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
595,False,"{'a': 0.01, 'e': 0.9450053693342275}",20,0,-106.36144405480734,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
596,False,"{'a': 0.01, 'e': 0.9482286130993458}",20,0,-145.0566781298241,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
597,False,"{'a': 0.01, 'e': 0.951357034793342}",25,0,-108.14957761295209,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
598,False,"{'a': 0.01, 'e': 0.954390321576654}",30,0,-114.42980725407338,"{0: 20, 1: 0, 2: 8, 3: 1, 4: 1}",0
599,False,"{'a': 0.01, 'e': 0.9573281701231308}",20,0,-44.05645970377446,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
600,False,"{'a': 0.01, 'e': 0.960170286650366}",20,0,-176.76868032469548,"{0: 7, 1: 3, 2: 7, 3: 1, 4: 2}",0
601,False,"{'a': 0.01, 'e': 0.9629163869490754}",20,0,-92.58225950210257,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
602,False,"{'a': 0.01, 'e': 0.9655661964115179}",20,0,-57.83132285458435,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
603,False,"{'a': 0.01, 'e': 0.9681194500589547}",30,0,-204.60185195798633,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
604,False,"{'a': 0.01, 'e': 0.9705758925681492}",25,0,-91.80347195025836,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
605,False,"{'a': 0.01, 'e': 0.9729352782968974}",35,0,-66.77731817253478,"{0: 25, 1: 3, 2: 6, 3: 1, 4: 0}",0
606,False,"{'a': 0.01, 'e': 0.9751973713085929}",20,0,-139.05174058791982,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
607,False,"{'a': 0.01, 'e': 0.977361945395819}",30,0,-128.8890370536743,"{0: 15, 1: 5, 2: 8, 3: 2, 4: 0}",0
608,False,"{'a': 0.01, 'e': 0.9794287841029711}",20,0,-156.78174425066592,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
609,False,"{'a': 0.01, 'e': 0.9813976807479009}",25,0,-104.85479517338192,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
610,False,"{'a': 0.01, 'e': 0.9832684384425847}",20,0,-195.6233172832018,"{0: 9, 1: 3, 2: 3, 3: 2, 4: 3}",0
611,False,"{'a': 0.01, 'e': 0.9850408701128117}",25,0,-68.00932354374234,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
612,False,"{'a': 0.01, 'e': 0.9867147985168921}",25,5,-95.03044498341613,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",1
613,False,"{'a': 0.01, 'e': 0.9882900562633804}",30,0,-101.63721920158682,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
614,False,"{'a': 0.01, 'e': 0.9897664858278148}",25,0,-116.2518532093767,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
615,False,"{'a': 0.01, 'e': 0.991143939568469}",20,9,-73.10209791746563,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 1}",1
616,False,"{'a': 0.01, 'e': 0.9924222797411169}",30,0,-227.85387115601202,"{0: 12, 1: 9, 2: 4, 3: 2, 4: 3}",0
617,False,"{'a': 0.01, 'e': 0.9936013785128064}",25,0,-124.6177058075167,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
618,False,"{'a': 0.01, 'e': 0.994681117974643}",30,0,-54.86482926407058,"{0: 24, 1: 3, 2: 1, 3: 1, 4: 1}",0
619,False,"{'a': 0.01, 'e': 0.9956613901535805}",25,3,-77.41431762031587,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 1}",1
620,False,"{'a': 0.01, 'e': 0.9965420970232175}",20,0,-101.57707403680578,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
621,False,"{'a': 0.01, 'e': 0.9973231505136012}",20,0,-120.2616359028398,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
622,False,"{'a': 0.01, 'e': 0.9980044725200334}",20,0,-92.77886249098748,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",1
623,False,"{'a': 0.01, 'e': 0.9985859949108813}",25,2,-98.2474728589559,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 0}",1
624,False,"{'a': 0.01, 'e': 0.9990676595343903}",25,0,-189.18368779594198,"{0: 12, 1: 6, 2: 3, 3: 1, 4: 3}",0
625,False,"{'a': 0.01, 'e': 0.9994494182244994}",20,0,-135.4591314620633,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
626,False,"{'a': 0.01, 'e': 0.9997312328056578}",25,0,-48.48945011218356,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
627,False,"{'a': 0.01, 'e': 0.9999130750966423}",25,0,-120.10123744062201,"{0: 14, 1: 6, 2: 2, 3: 2, 4: 1}",0
628,False,"{'a': 0.01, 'e': 0.9999949269133752}",25,0,-265.7996720811663,"{0: 11, 1: 0, 2: 8, 3: 2, 4: 4}",0
629,False,"{'a': 0.01, 'e': 0.9999767800707431}",30,0,-194.12485233131636,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
630,False,"{'a': 0.01, 'e': 0.9998586363834151}",20,0,-52.94726155848815,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
631,False,"{'a': 0.01, 'e': 0.9996405076656616}",35,0,-233.16814914617896,"{0: 17, 1: 4, 2: 10, 3: 1, 4: 3}",0
632,False,"{'a': 0.01, 'e': 0.9993224157301724}",20,0,-87.79210338373439,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
633,False,"{'a': 0.01, 'e': 0.9989043923858761}",20,0,-91.4144665217973,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
634,False,"{'a': 0.01, 'e': 0.9983864794347589}",25,0,-126.27815264041442,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
635,False,"{'a': 0.01, 'e': 0.9977687286676841}",20,0,-112.4676367432198,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
636,False,"{'a': 0.01, 'e': 0.9970512018592137}",25,5,-123.33745360323465,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",1
637,False,"{'a': 0.01, 'e': 0.9962339707614306}",20,0,-26.208026060846464,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
638,False,"{'a': 0.01, 'e': 0.9953171170967635}",25,0,-77.39453199905132,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
639,False,"{'a': 0.01, 'e': 0.994300732549815}",25,0,-204.40183880212618,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
640,False,"{'a': 0.01, 'e': 0.9931849187581926}",30,0,-237.8983045477544,"{0: 16, 1: 3, 2: 4, 3: 4, 4: 3}",0
641,False,"{'a': 0.01, 'e': 0.9919697873023459}",20,0,-81.23818977876857,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 2}",0
642,False,"{'a': 0.01, 'e': 0.9906554596944075}",20,0,-109.86921322700347,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
643,False,"{'a': 0.01, 'e': 0.9892420673660433}",25,0,-147.59136576685307,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
644,False,"{'a': 0.01, 'e': 0.9877297516553079}",20,14,-52.06883335973722,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 1}",1
645,False,"{'a': 0.01, 'e': 0.9861186637925126}",25,0,-113.9903701269217,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
646,False,"{'a': 0.01, 'e': 0.9844089648851007}",25,7,-56.98556921695232,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 0}",1
647,False,"{'a': 0.01, 'e': 0.9826008259015384}",25,0,-195.3442873460106,"{0: 12, 1: 4, 2: 5, 3: 1, 4: 3}",0
648,False,"{'a': 0.01, 'e': 0.9806944276542172}",20,0,-55.11275255920223,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
649,False,"{'a': 0.01, 'e': 0.9786899607813733}",30,0,-190.36496776486476,"{0: 15, 1: 6, 2: 6, 3: 0, 4: 3}",0
650,False,"{'a': 0.01, 'e': 0.9765876257280235}",25,0,-149.46216166021026,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
651,False,"{'a': 0.01, 'e': 0.9743876327259212}",25,0,-65.0522493334022,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
652,False,"{'a': 0.01, 'e': 0.9720902017725331}",30,0,-192.88864207559823,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
653,False,"{'a': 0.01, 'e': 0.9696955626090404}",20,0,-28.912298830369338,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
654,False,"{'a': 0.01, 'e': 0.9672039546973639}",20,0,-64.42567389531276,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
655,False,"{'a': 0.01, 'e': 0.9646156271962181}",20,0,-86.25242544496314,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
656,False,"{'a': 0.01, 'e': 0.9619308389361962}",30,0,-184.06413221851665,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
657,False,"{'a': 0.01, 'e': 0.9591498583938872}",25,0,-171.9409529125697,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
658,False,"{'a': 0.01, 'e': 0.9562729636650278}",30,0,-105.12597392385173,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
659,False,"{'a': 0.01, 'e': 0.9533004424366933}",20,0,-85.99804770273539,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
660,False,"{'a': 0.01, 'e': 0.9502325919585293}",20,0,-161.21841129112437,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
661,False,"{'a': 0.01, 'e': 0.9470697190130275}",25,0,-128.71730177832464,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
662,False,"{'a': 0.01, 'e': 0.9438121398848467}",20,0,-133.92473321474995,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
663,False,"{'a': 0.01, 'e': 0.9404601803291848}",20,8,-68.07690940191006,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
664,False,"{'a': 0.01, 'e': 0.9370141755392039}",20,0,-26.259882097731207,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
665,False,"{'a': 0.01, 'e': 0.9334744701125118}",20,0,-104.81111472010069,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
666,False,"{'a': 0.01, 'e': 0.9298414180167014}",25,0,-96.39375142755833,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
667,False,"{'a': 0.01, 'e': 0.9261153825539545}",20,0,-134.44476225650448,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
668,False,"{'a': 0.01, 'e': 0.9222967363247125}",30,0,-139.1416197910832,"{0: 17, 1: 7, 2: 4, 3: 0, 4: 2}",0
669,False,"{'a': 0.01, 'e': 0.9183858611904158}",30,16,-53.91441844054207,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
670,False,"{'a': 0.01, 'e': 0.9143831482353194}",20,0,-16.92532503293654,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
