trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.17606078322989716}",25,11,26.445951972881023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.31742870151970165}",20,16,8.055809490515987,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.7332005694242856}",20,10,-8.683824290949303,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.9694593666699876}",20,0,-72.38275060351434,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.9683606998774463}",25,0,-186.84616829940697,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
190,False,"{'a': 0.5, 'e': 0.7301735609948197}",25,0,2.5940133186823306,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.31321446868745406}",20,14,12.970540603167589,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.18043044929108396}",20,10,15.909635126007785,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.6298997005512549}",20,16,7.1808070320694375,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.9251475365964139}",20,0,-79.60942861709366,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.9938869900344416}",30,0,-147.73073399566883,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.8192882452914593}",35,25,-26.766072713253564,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.44409916442465225}",25,17,-10.219782109763539,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.0398208803931389}",25,15,17.919210123620232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.5139913848889341}",20,14,10.958544904182805,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.8623188722876839}",25,10,-54.11590301965537,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
201,False,"{'a': 0.5, 'e': 0.9995206253283515}",25,0,-162.9227343845427,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
202,False,"{'a': 0.5, 'e': 0.8920048697881602}",25,0,-103.1796211706578,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.5660952123664124}",20,8,-30.813211141942798,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.10158570369662134}",25,14,15.835666988848537,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.3877955281633778}",20,1,-36.63106350671173,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
206,False,"{'a': 0.5, 'e': 0.7822308898871159}",20,1,-106.84835487588374,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 1}",1
207,False,"{'a': 0.5, 'e': 0.9851488485104646}",30,0,-121.60964863486127,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
208,False,"{'a': 0.5, 'e': 0.9468680107512125}",20,0,-101.78418489644659,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.6767608607837156}",25,0,-58.58281546861592,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
210,False,"{'a': 0.5, 'e': 0.24095904923620143}",20,15,6.3655215748493745,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.2538379413049674}",20,0,-21.982397313181643,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.6864865509069841}",20,0,-63.42901375074863,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9510593107915064}",35,5,-54.21274167851671,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",1
214,False,"{'a': 0.5, 'e': 0.9827795820412206}",35,10,-88.84361741657708,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",1
215,False,"{'a': 0.5, 'e': 0.7738811359710619}",25,0,-67.99188103949659,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.3755095977670121}",30,3,-23.168070777826685,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 1}",1
217,False,"{'a': 0.5, 'e': 0.1147997863254662}",20,6,20.323453613376454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.577002178942952}",30,12,-15.365221446548636,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.8979343145007}",25,0,-158.80093164955466,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
220,False,"{'a': 0.5, 'e': 0.999020813314648}",25,0,-177.3744400277017,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
221,False,"{'a': 0.5, 'e': 0.855512174960245}",20,0,-82.92168605452599,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.5025443191453852}",20,2,17.49087066311141,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.026536087157875483}",25,0,-1.4277695374179926,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.4559691044442761}",25,13,6.947487183991343,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.8268371568000089}",35,11,-83.28688706671602,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 1}",1
226,False,"{'a': 0.5, 'e': 0.9952666362171313}",25,0,-178.0403477692758,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
227,False,"{'a': 0.5, 'e': 0.9200201319508784}",30,0,-23.954892412967176,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
228,False,"{'a': 0.5, 'e': 0.6195206125592099}",25,0,-73.8902100833223,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
229,False,"{'a': 0.5, 'e': 0.16734084067633054}",25,13,22.686812749752622,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.3258098052199642}",25,12,1.8289630960496162,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.7391908477842096}",25,0,-128.00539540916805,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
232,False,"{'a': 0.5, 'e': 0.9715921906288022}",25,0,-120.35929911689333,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.9661138797451976}",20,0,-194.27060498319622,"{0: 6, 1: 2, 2: 9, 3: 1, 4: 2}",0
234,False,"{'a': 0.5, 'e': 0.7240971967004738}",25,0,-27.761314161379808,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.3047962661308802}",20,16,6.768738164456447,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.1891294205289584}",25,1,5.284211892475716,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.6367496289241701}",20,6,-51.08021118875964,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
238,False,"{'a': 0.5, 'e': 0.9284713207390763}",25,0,-171.42578685959361,"{0: 11, 1: 4, 2: 6, 3: 3, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.9928708516677031}",20,0,-88.8284659525199,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.8141809705265618}",30,0,-78.0854728651502,"{0: 20, 1: 2, 2: 6, 3: 2, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.4361511922464772}",25,11,17.677170022675014,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.04866360920015389}",25,13,22.540813944828994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.5215638619118832}",25,7,-13.046964839648345,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.8667670910519801}",25,0,-71.52949333179131,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.9997555067434422}",20,0,-36.74528189899564,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.8879689066918555}",20,8,-48.65567681674809,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
247,False,"{'a': 0.5, 'e': 0.5587765492838215}",25,2,-26.296039003373846,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.09277620459766088}",30,10,-9.048965751119727,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.39593899065726024}",20,6,-16.9500360819183,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.5, 'e': 0.7877145121442345}",25,0,-71.38810468265932,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.9866300485542645}",20,0,-76.30039668695342,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
252,False,"{'a': 0.5, 'e': 0.9439841391523142}",25,0,-45.24968602017845,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
253,False,"{'a': 0.5, 'e': 0.6702179898880674}",25,0,-159.4321549339688,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
254,False,"{'a': 0.5, 'e': 0.23235910202965793}",30,7,15.687204839390791,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.2623893978125999}",20,12,1.3172766876042783,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.6928958219201651}",25,0,-133.7228815641577,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
257,False,"{'a': 0.5, 'e': 0.953757183235068}",30,0,-216.81703467494387,"{0: 15, 1: 3, 2: 8, 3: 1, 4: 3}",0
258,False,"{'a': 0.5, 'e': 0.9811055226493881}",20,10,-64.54334011238318,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
259,False,"{'a': 0.5, 'e': 0.7682450128678183}",25,0,-135.03816731116092,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
260,False,"{'a': 0.5, 'e': 0.3672913304546965}",20,2,-30.470544709507465,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.12358807938670624}",25,16,12.808265236301715,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.5842088171092893}",20,0,-41.48274793377822,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.9017948614087224}",25,0,-142.97774962584202,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
264,False,"{'a': 0.5, 'e': 0.9985900724399912}",25,0,-175.36298009097987,"{0: 11, 1: 5, 2: 6, 3: 1, 4: 2}",0
265,False,"{'a': 0.5, 'e': 0.8508956066916382}",20,0,-113.81373073414262,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
266,False,"{'a': 0.5, 'e': 0.4948722204034305}",25,13,-35.093150773417484,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.01768685528840119}",30,1,51.73410356589187,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.4638288688518717}",35,9,-45.68902920752745,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.8317831092998796}",20,0,-88.85694866141252,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.9960878351411849}",25,0,-148.52909820072836,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.916515519162193}",20,5,-19.350035921190656,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.6125482394960996}",20,2,-11.897425646795543,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.15860778743465642}",20,0,13.02524037576827,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.33416538263076073}",20,6,-16.18063434101008,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
275,False,"{'a': 0.5, 'e': 0.7451232126030157}",20,10,-26.0697521816386,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
276,False,"{'a': 0.5, 'e': 0.9736488930495181}",30,0,-183.7337200689744,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
277,False,"{'a': 0.5, 'e': 0.9637913672852274}",20,0,-116.15220826281475,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
278,False,"{'a': 0.5, 'e': 0.717964101410472}",25,0,-61.436051076104846,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.2963541836370153}",30,14,-47.6771723160514,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
280,False,"{'a': 0.5, 'e': 0.19781357400426822}",25,5,-11.560961083483347,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
281,False,"{'a': 0.5, 'e': 0.6435496697397284}",25,11,-5.877449469807729,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.9317223617435201}",20,9,-35.37519811637245,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.9917769246391254}",20,0,-166.04044923941547,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
284,False,"{'a': 0.5, 'e': 0.8090099069535975}",20,0,-86.96303543591034,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.428169048838935}",20,12,1.71825602258125,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.05750252534912421}",25,8,27.32915419656294,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.529095475861036}",20,0,-8.674221791591709,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
288,False,"{'a': 0.5, 'e': 0.8711474010323434}",20,0,-19.797881331205016,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
289,False,"{'a': 0.5, 'e': 0.9999120601031718}",20,0,-35.67221350370504,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.8838633737085002}",20,0,-92.31250295947387,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
291,False,"{'a': 0.5, 'e': 0.5514141076171752}",30,0,-114.43740366448425,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
292,False,"{'a': 0.5, 'e': 0.08395943674184847}",25,0,42.469476343758984,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.40405143243560715}",35,4,-59.475828451968006,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 1}",1
294,False,"{'a': 0.5, 'e': 0.7931364191664784}",20,0,-87.30475560799849,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.988033948885742}",20,0,-64.61072213791971,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.9410263090291437}",25,0,-65.42743580640588,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.6636226092823331}",20,3,-94.93921429632857,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 2}",1
298,False,"{'a': 0.5, 'e': 0.22374095013558368}",25,16,10.430121171966737,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.2709202968427898}",20,12,12.356019084158092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.6992508064783751}",25,0,-107.17485022681194,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
301,False,"{'a': 0.5, 'e': 0.9563803314636136}",20,1,-116.89409540347103,"{0: 8, 1: 3, 2: 7, 3: 0, 4: 1}",1
302,False,"{'a': 0.5, 'e': 0.9793545963764285}",25,0,-102.38535032022558,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
303,False,"{'a': 0.5, 'e': 0.7625486999106625}",25,2,-34.750638301202635,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.35904428689111606}",30,11,-32.078772756668776,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
305,False,"{'a': 0.5, 'e': 0.13236668966664739}",25,17,1.6682609489671472,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.5913696841443247}",30,0,-150.70256680801333,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
307,False,"{'a': 0.5, 'e': 0.9055847552047066}",25,0,-116.35961303511704,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
308,False,"{'a': 0.5, 'e': 0.9980810948185003}",20,0,-50.132311960156656,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.8462123731256282}",25,4,-135.5790092459028,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 2}",1
310,False,"{'a': 0.5, 'e': 0.48716134980334147}",20,6,-30.63964657322698,"{0: 11, 1: 1, 2: 0, 3: 2, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.008836237703148543}",25,18,14.59213676104919,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.47165229356133864}",25,3,-41.727520547518274,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
313,False,"{'a': 0.5, 'e': 0.836663893913208}",20,0,-38.5970525079793,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.9968309933617175}",25,0,-103.3991884827275,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
315,False,"{'a': 0.5, 'e': 0.9129390999389944}",20,0,-104.1981787323665,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
316,False,"{'a': 0.5, 'e': 0.6055278749869898}",25,17,8.776897100148277,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.1498623077152374}",30,18,21.66513358278231,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.34249477911590703}",30,20,18.851729556219613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.7509971990964674}",25,0,-76.30347500169394,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
320,False,"{'a': 0.5, 'e': 0.9756293127952373}",20,0,-170.59529540880595,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
321,False,"{'a': 0.5, 'e': 0.9613933444599089}",20,0,-29.63129260420233,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
322,False,"{'a': 0.5, 'e': 0.7117747556357236}",20,0,-86.3455197193256,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.2878888826194756}",25,10,20.109101442255543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.20648222933781113}",20,5,23.80327927157438,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.6502992902336991}",20,0,-12.81703302115883,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.9349004048997503}",25,0,-169.8214230449751,"{0: 14, 1: 4, 2: 2, 3: 3, 4: 2}",0
327,False,"{'a': 0.5, 'e': 0.9906052946548402}",25,0,-110.17943972936617,"{0: 12, 1: 3, 2: 9, 3: 1, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.803775459710974}",25,9,-37.85218453107203,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 1}",1
329,False,"{'a': 0.5, 'e': 0.4201533595806971}",30,17,2.8185716747461056,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.06633693633562374}",20,13,14.273022034354202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.5365856366554476}",30,0,-127.52972665281307,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
332,False,"{'a': 0.5, 'e': 0.875459459043705}",30,0,-105.47458259526888,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 1}",0
333,False,"{'a': 0.5, 'e': 0.9999902731420214}",20,0,-59.26896061754583,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
334,False,"{'a': 0.5, 'e': 0.8796885924951523}",30,0,-165.9954712792372,"{0: 14, 1: 7, 2: 7, 3: 0, 4: 2}",0
335,False,"{'a': 0.5, 'e': 0.5440084641932424}",25,0,-113.49177659582695,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
336,False,"{'a': 0.5, 'e': 0.07513609089835323}",20,13,11.447041324556382,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.41213221791123295}",20,0,-47.49525744263081,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
338,False,"{'a': 0.5, 'e': 0.7984961861625556}",25,0,-78.30021900682863,"{0: 12, 1: 7, 2: 6, 3: 0, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.989360439513222}",20,0,-159.35336981515192,"{0: 7, 1: 5, 2: 6, 3: 0, 4: 2}",0
340,False,"{'a': 0.5, 'e': 0.9379947521194415}",30,0,-127.55178591054403,"{0: 18, 1: 7, 2: 3, 3: 0, 4: 2}",0
341,False,"{'a': 0.5, 'e': 0.6569752356961871}",30,5,-93.76445428236642,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",1
342,False,"{'a': 0.5, 'e': 0.21510526876214117}",20,2,-31.58926670805659,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
343,False,"{'a': 0.5, 'e': 0.2794299700233931}",25,14,19.86989115179195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.7055510066862999}",20,0,-3.2548064683343396,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
345,False,"{'a': 0.5, 'e': 0.9589285499607959}",30,0,-177.83894721691124,"{0: 17, 1: 6, 2: 3, 3: 1, 4: 3}",0
346,False,"{'a': 0.5, 'e': 0.9775269404025313}",30,0,-259.38554783523864,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 5}",0
347,False,"{'a': 0.5, 'e': 0.7567926433898263}",20,0,-13.13200935934057,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.3507691132091307}",20,8,-30.007676012591595,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
349,False,"{'a': 0.5, 'e': 0.14113492938566014}",30,17,25.96971967466459,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.5984842190140996}",20,0,-128.5937183136049,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 2}",0
351,False,"{'a': 0.5, 'e': 0.9093036989610448}",25,0,-204.61385222971046,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
352,False,"{'a': 0.5, 'e': 0.9974939203271522}",25,20,8.735081563483945,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.8414628411805024}",20,4,-34.93994579620742,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
354,False,"{'a': 0.5, 'e': 0.47941231147032193}",30,0,-36.98504854860904,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",0
355,False,"{'a': 0.5, 'e': 1.50721766814562e-05}",20,12,15.623688538312372,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,7,24.361695618860704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,14,9.426272836996368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,10,17.39907049227959,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",30,18,26.723609953306642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",30,14,35.515625872904394,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,14,12.005204540760488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,9,19.48793821961036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",30,12,34.999304062510724,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,13,13.973384156040055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,13,13.258431417622859,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",30,18,22.523187524826803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",20,15,8.759333323488946,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",20,11,16.27911126813563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,8,22.18966730526345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
